x,y,z
641.92,487.65,622.27
978.12,306.72,115.97
682.43,345.79,40.33
394.59,737.66,198.37
506.18,51.43,89.11
450.56,910.6,667.68
746.88,945.18,815.32
894.5,218.35,398.16
473.12,349.5,830.38
523.11,760.27,416.12
505.26,655.05,519.95
614.97,905.95,804.42
405.43,216.26,99.32
932.01,477.36,944.67
475.92,87.11,117.64
843.24,724.37,485.25
738.78,542.79,114.73
939.58,747.71,740.56
382.28,259.3,237.77
56.32,519.78,753.69
459.59,851.62,749.29
773.46,933.37,387.12
460.42,381.53,816.5
755.67,17.29,999.76
381.08,837.99,156.27
853.77,329.48,878.14
243.92,948.46,750.29
896.94,334.42,711.73
990.32,165.2,402.88
934.37,53.3,672.89
515.85,280.58,712.44
24.63,543.96,135.33
870.88,486.12,123.66
177.24,322.82,485.96
679.93,602.78,619.67
316.17,907.7,654.45
76.4,827.29,555.35
804.53,208.38,864.33
397.74,693.69,63.05
289.7,345.58,834.02
88.33,620.13,534.46
638.81,967.26,968.16
229.99,980.38,613.89
687.74,20.92,648.93
177.03,258.59,642.93
610.67,739.03,57.33
966.05,328.67,199.65
509.87,514.08,252.05
743.21,35.85,257.43
993.64,947.19,273.85
128.94,462.65,645.44
926.4,909.04,34.95
456.01,224.01,647.82
180.19,633.98,681.74
810.87,38.5,357.59
252.21,583.02,643.18
302.83,602.43,150.04
590.81,793.16,620.64
785.28,853.81,861.02
135.03,869.0,173.45
712.8,566.6,665.73
419.02,684.33,72.79
49.85,734.46,878.66
227.02,890.35,422.81
525.39,534.98,660.62
414.71,542.26,814.77
288.25,180.47,517.04
454.56,935.88,186.41
386.49,595.99,446.26
971.69,953.94,711.25
875.77,229.69,136.1
512.6,949.23,17.25
284.54,338.49,689.38
735.42,198.55,276.63
694.09,947.68,851.39
940.52,664.32,595.26
758.88,146.37,535.25
689.09,153.3,256.48
752.87,513.72,137.17
121.53,606.93,862.11
205.73,939.41,260.54
950.59,349.49,596.42
547.49,382.19,53.15
65.12,722.63,165.64
560.12,983.72,717.02
721.33,775.58,887.91
899.22,225.39,708.76
471.9,433.23,649.75
327.25,989.27,805.29
434.74,246.23,384.99
555.19,429.39,667.69
17.6,946.33,892.75
456.15,998.47,274.8
642.99,438.91,824.58
956.63,738.87,795.39
841.11,808.58,571.35
926.79,752.38,76.76
271.25,8.78,360.93
554.5,389.84,517.05
983.78,672.0,845.1
89.27,149.15,65.51
944.71,199.87,662.76
36.98,76.79,579.9
374.54,629.21,298.4
129.09,836.67,286.67
411.98,437.62,767.77
636.65,861.44,87.35
875.41,339.4,639.52
421.62,982.86,980.21
216.24,566.79,567.28
280.76,705.94,471.83
349.77,792.04,624.83
476.56,30.89,853.68
633.23,532.91,643.56
516.28,166.57,955.45
97.04,184.85,375.11
886.16,948.09,141.45
581.02,650.28,213.56
409.1,99.85,401.03
50.68,729.73,819.5
619.96,151.65,378.32
816.09,317.59,985.25
247.91,820.6,110.18
894.43,184.03,614.04
817.93,392.49,209.15
725.17,634.47,96.23
370.47,123.55,474.5
505.24,153.16,925.23
453.17,200.65,131.68
588.05,108.74,221.86
535.19,34.93,194.57
267.07,312.19,654.67
762.41,721.05,966.91
741.05,187.05,438.62
179.76,931.27,724.58
953.12,663.64,868.95
578.97,93.13,839.9
156.91,985.92,723.03
365.41,196.39,24.01
312.18,30.35,158.93
60.55,311.76,119.6
111.23,558.6,338.28
323.02,759.78,409.15
392.3,15.48,695.34
647.99,101.45,564.63
852.41,967.65,708.74
155.94,352.45,375.8
225.99,707.99,805.56
103.65,661.69,598.4
777.72,101.61,801.44
868.74,408.32,325.55
744.9,263.34,477.21
553.61,377.46,409.87
714.94,968.88,707.67
183.21,419.56,128.27
282.42,144.46,698.97
345.4,694.45,678.13
546.91,731.19,950.27
446.04,71.58,958.6
593.05,43.6,322.98
627.93,622.42,208.92
382.16,368.63,63.41
251.95,113.56,108.69
805.54,270.21,755.15
12.08,737.77,870.8
768.25,19.46,77.55
556.78,122.29,578.34
334.73,364.67,598.68
96.96,404.92,766.95
912.64,606.15,633.06
289.86,44.18,181.78
793.8,572.18,686.76
117.06,724.89,342.58
390.43,494.3,269.59
900.24,118.98,512.88
98.63,172.5,49.17
759.52,461.2,383.08
311.82,501.11,128.34
599.32,236.07,869.36
256.93,29.32,504.44
578.77,844.71,251.83
119.19,33.27,538.39
864.81,581.25,437.81
365.72,149.95,240.05
204.14,859.26,820.89
45.87,86.04,71.51
831.33,31.23,358.1
475.03,442.21,357.84
835.71,106.82,263.15
118.22,578.91,837.88
669.29,279.81,19.47
32.68,108.15,172.05
391.76,528.03,97.33
98.36,10.51,206.23
854.47,696.74,915.21
993.55,578.39,604.82
725.75,813.71,20.12
153.5,748.08,138.87
134.67,480.01,19.67
107.91,207.05,51.28
733.63,804.79,659.43
452.58,704.76,994.71
837.27,14.04,329.1
585.1,73.86,943.32
81.19,144.4,257.1
641.76,110.3,619.84
829.07,545.34,454.69
381.6,420.34,858.55
194.77,215.89,999.21
180.8,380.12,360.62
866.22,767.12,693.48
953.72,427.81,627.22
97.81,967.5,210.56
605.82,868.71,635.5
426.3,263.2,267.12
193.64,562.65,964.53
622.66,722.5,359.82
393.84,306.54,192.76
575.56,753.52,396.08
936.97,918.22,730.67
630.29,579.78,594.96
94.71,663.23,883.6
898.62,331.52,662.07
157.58,271.29,773.08
893.87,52.06,53.21
964.1,933.45,159.12
363.96,275.59,771.13
786.88,397.88,578.59
509.35,507.55,230.46
374.33,59.12,723.49
625.06,968.19,755.66
370.17,700.04,813.51
49.78,770.5,984.99
193.18,535.85,831.84
204.3,332.08,49.63
616.37,259.09,144.94
104.63,679.63,613.26
490.55,473.14,433.8
973.51,550.34,227.96
96.46,589.09,922.53
634.74,577.62,215.12
692.64,69.34,869.61
920.5,977.01,548.98
674.84,317.43,513.3
1.59,464.81,286.81
840.39,771.04,791.13
419.72,792.06,888.68
148.89,179.36,330.29
866.01,897.45,617.13
823.36,775.85,654.86
93.9,387.86,410.67
20.41,906.76,497.94
451.99,223.88,377.52
374.16,830.5,755.57
508.66,763.8,8.01
67.87,395.24,598.15
106.27,522.27,954.29
901.56,254.64,449.42
246.77,788.9,759.53
909.88,596.54,733.58
680.8,928.75,434.76
397.9,585.84,401.27
644.0,885.64,605.38
705.42,679.92,131.64
474.45,127.61,615.92
15.46,548.53,641.11
816.61,770.78,378.88
441.76,499.28,69.63
306.44,850.05,690.55
363.24,845.17,31.6
724.56,55.59,597.37
66.41,416.16,824.47
91.43,150.34,796.0
835.82,690.11,544.98
372.49,289.31,905.49
613.5,647.64,977.03
616.4,557.21,625.23
1.89,6.04,246.41
956.73,401.38,81.63
195.24,31.04,110.75
446.16,799.23,556.28
608.15,70.63,568.01
389.13,9.9,435.99
869.82,694.73,580.35
131.33,638.46,624.38
562.83,741.01,538.27
765.63,358.5,110.75
612.99,171.12,213.99
481.1,665.53,381.12
103.17,968.4,449.01
25.37,110.61,677.36
517.02,604.52,906.05
887.0,523.75,544.69
726.53,886.9,116.98
244.36,405.62,742.75
394.37,480.29,892.46
843.72,992.3,186.12
162.06,464.1,513.76
782.14,632.21,36.38
498.31,918.66,780.49
867.26,811.93,899.33
460.78,154.79,512.32
763.92,749.77,157.68
207.78,632.62,210.91
485.16,279.92,217.0
136.97,815.11,63.05
806.01,886.56,276.98
530.79,712.01,656.55
644.77,681.22,415.39
390.73,692.04,37.01
464.47,639.33,806.87
673.1,878.9,972.43
878.03,513.7,258.26
642.5,302.44,851.17
112.44,670.39,863.83
142.33,83.51,20.07
271.08,460.6,517.77
749.49,414.38,674.97
424.38,417.92,955.88
480.93,654.44,357.98
319.33,376.77,800.48
148.16,440.47,751.04
381.37,649.27,199.61
475.35,690.22,189.73
330.71,526.69,695.83
445.03,590.3,876.07
560.31,71.41,881.74
948.89,258.52,85.26
297.58,27.73,290.12
225.29,768.43,653.47
6.37,792.29,450.1
759.53,721.19,863.59
235.82,854.63,634.76
196.75,761.24,613.0
145.53,50.15,755.36
308.8,776.02,225.47
854.94,964.47,438.33
749.75,550.29,2.21
683.74,410.29,235.87
57.18,598.0,276.54
261.1,875.64,872.96
849.88,673.53,684.16
38.99,611.16,523.61
334.94,873.12,630.46
908.01,874.47,200.62
827.45,35.83,80.1
749.1,264.62,278.41
179.93,795.77,663.53
0.93,552.29,113.83
419.24,843.14,294.36
886.76,725.63,740.58
352.43,466.64,720.98
541.59,888.82,358.46
624.62,207.47,898.38
152.57,446.18,518.23
143.24,295.32,199.49
899.33,517.37,485.46
363.41,246.08,487.52
425.81,558.57,120.39
987.89,731.36,846.29
855.26,425.91,504.06
238.47,180.59,416.14
994.49,448.51,355.67
392.67,894.02,636.69
417.67,486.1,859.1
425.42,744.0,430.45
982.41,13.71,649.67
431.81,497.74,948.96
537.14,807.29,530.2
744.94,339.99,516.98
412.25,196.18,913.8
36.87,104.68,649.39
987.27,417.55,328.19
307.44,996.57,794.78
56.2,924.65,568.54
696.63,880.38,14.63
292.61,534.42,853.37
341.52,574.51,257.76
646.21,737.39,729.19
277.72,718.29,75.34
282.26,947.39,505.01
184.81,577.3,669.18
422.96,940.03,271.01
626.86,125.59,502.13
267.22,272.42,666.43
816.97,616.25,928.6
149.38,335.33,317.49
831.81,704.75,181.99
784.1,168.07,16.86
408.4,489.49,884.07
902.4,767.73,788.5
568.65,99.26,597.41
48.69,803.16,643.24
877.61,580.91,545.13
839.99,205.35,656.36
78.57,929.83,938.9
865.83,275.86,179.0
42.29,320.35,349.75
160.82,355.19,428.02
231.63,732.31,577.43
623.22,788.53,36.62
958.35,948.09,140.78
92.61,330.1,504.75
546.2,582.98,149.15
829.35,531.13,998.4
974.44,609.44,310.67
408.23,897.4,334.42
166.28,43.44,76.64
382.77,616.95,640.36
403.19,918.76,382.93
22.17,795.59,67.18
626.15,148.92,790.93
487.46,695.64,981.39
507.44,413.59,61.6
324.68,566.42,47.19
929.44,568.37,488.53
687.87,340.68,868.87
999.79,486.01,245.01
842.34,411.34,427.72
628.98,170.97,56.49
877.89,467.8,282.78
154.21,405.53,771.21
750.74,488.65,195.0
369.04,828.9,52.46
396.05,351.08,482.47
273.36,372.27,191.47
228.69,991.24,537.67
659.05,54.85,930.07
369.97,28.21,157.31
116.18,951.82,711.41
43.63,254.25,204.41
346.16,730.5,391.71
333.32,19.41,477.32
724.35,655.35,943.78
391.2,704.75,220.73
585.84,568.28,449.29
921.57,391.1,271.27
70.83,56.05,541.68
817.51,838.21,272.51
841.47,894.78,418.21
491.6,760.32,693.03
891.12,715.9,980.17
119.01,555.27,26.13
114.29,193.3,343.08
633.36,939.45,591.1
578.39,59.54,858.83
907.26,365.51,575.76
384.58,243.5,452.52
788.23,615.96,309.19
515.69,322.89,918.84
7.08,930.03,256.41
898.58,488.5,889.98
788.02,452.35,481.32
284.35,362.81,131.67
318.77,22.96,516.81
533.87,363.6,501.43
131.16,259.89,228.23
682.86,257.98,8.65
342.61,589.77,246.7
222.71,907.44,489.26
797.73,723.69,377.48
990.42,879.95,160.21
226.09,950.92,497.21
752.36,578.18,579.3
197.06,477.87,48.33
943.69,486.76,939.81
450.84,63.49,259.03
612.86,854.88,763.63
175.5,152.28,980.18
794.46,300.15,965.65
325.41,516.51,891.34
450.85,817.99,120.6
456.14,620.91,359.68
582.04,226.93,520.98
388.12,18.5,744.93
566.35,551.91,438.85
176.14,232.63,6.78
357.1,847.55,971.46
733.72,866.72,931.45
537.36,536.53,871.59
242.94,910.55,165.9
750.49,352.74,343.99
468.64,951.85,282.06
602.77,628.13,625.91
174.31,264.93,292.7
121.91,977.61,728.12
27.92,292.02,798.06
601.12,1.97,496.52
293.11,291.44,140.73
520.79,45.9,879.0
373.86,714.76,737.04
286.23,410.02,905.37
760.74,787.61,848.09
314.19,371.08,17.6
192.74,892.31,856.3
539.49,759.75,231.83
513.64,882.37,574.49
103.84,297.48,269.03
743.52,185.27,426.56
314.28,200.41,562.07
531.45,609.45,609.34
960.6,468.41,738.67
956.08,858.78,419.18
878.13,178.46,29.9
115.05,572.48,705.98
226.57,502.87,311.54
80.76,813.72,68.77
136.88,206.08,965.32
367.25,234.91,384.34
643.36,411.67,182.99
210.36,923.7,983.37
77.86,403.56,480.86
347.2,34.55,949.64
240.12,177.27,670.67
831.56,456.3,759.43
849.51,695.35,523.38
532.44,718.54,367.43
231.99,752.92,884.11
437.37,394.37,159.06
13.82,220.1,534.68
487.32,986.43,520.65
595.56,541.84,506.72
194.8,475.46,430.48
618.5,835.27,10.02
219.69,194.79,449.0
209.93,568.71,607.35
641.48,317.8,429.27
521.69,200.96,767.25
827.59,680.97,54.48
213.62,527.16,709.01
223.29,691.71,815.03
160.87,668.75,45.49
929.6,506.99,797.04
923.22,862.15,22.84
76.48,239.13,577.3
20.93,839.34,185.84
235.94,409.07,94.64
126.69,714.07,807.37
410.54,551.23,615.32
262.07,679.5,813.54
784.95,701.63,87.03
509.42,511.61,666.58
135.92,213.09,935.13
510.37,427.0,401.85
583.14,989.24,104.78
536.6,944.81,112.51
318.87,85.44,123.43
76.27,513.76,499.37
439.39,473.46,58.54
840.73,166.82,156.03
478.61,14.25,293.61
449.5,487.14,661.16
506.72,830.18,148.82
7.99,735.27,919.58
841.17,381.57,131.23
415.53,536.09,272.01
455.09,417.46,683.15
806.38,798.08,887.73
896.46,150.17,408.39
360.53,132.86,705.79
283.59,663.77,756.0
41.32,107.41,907.77
500.68,866.71,883.98
981.73,314.76,126.54
846.46,155.11,604.1
595.06,857.15,539.19
393.9,715.68,5.06
283.33,158.64,687.53
596.08,879.41,235.47
463.26,123.54,278.88
609.96,784.53,72.68
497.05,84.88,746.03
567.27,425.39,660.39
521.18,251.58,840.66
926.82,478.6,956.67
970.3,464.36,604.05
487.81,532.04,541.19
323.35,579.25,221.88
685.69,813.0,265.19
794.59,458.93,463.2
628.86,912.71,526.69
543.35,110.04,289.99
40.46,479.67,639.49
330.32,355.58,815.78
562.23,404.33,25.23
776.84,208.68,37.86
399.39,636.14,46.8
859.65,106.79,696.69
187.21,151.67,228.72
426.45,755.35,709.4
739.91,567.01,251.92
334.43,206.93,726.11
448.15,981.75,100.73
867.25,706.14,262.69
784.71,683.45,660.49
409.35,922.17,739.3
247.46,101.36,249.62
701.09,361.2,37.55
376.21,432.55,341.48
835.37,611.46,756.84
856.49,438.12,39.47
272.73,221.93,942.7
465.45,667.9,71.86
539.89,158.77,642.37
462.5,689.74,628.55
778.8,753.0,48.73
588.8,35.18,125.18
486.33,382.31,58.55
195.34,820.8,93.15
457.81,177.72,158.27
233.69,505.06,593.68
425.88,36.85,966.79
582.21,480.52,493.88
62.6,386.02,887.2
917.67,72.04,955.71
156.58,363.69,607.53
213.75,199.67,956.05
774.45,448.77,354.83
475.35,948.71,236.5
962.24,316.38,662.31
350.16,477.69,775.93
498.79,696.61,755.61
147.8,271.7,813.47
214.38,477.16,158.97
460.97,214.53,6.51
991.4,94.61,463.66
777.72,80.29,178.13
330.85,589.21,702.79
144.81,954.09,72.26
664.63,257.58,244.2
104.71,132.93,683.5
604.26,272.57,597.82
741.13,354.25,776.71
277.21,270.49,808.0
973.58,951.62,361.17
400.13,915.55,56.59
880.85,558.6,492.17
490.25,569.35,298.63
751.79,212.37,142.19
244.44,545.52,192.92
689.87,316.55,657.85
633.4,476.35,522.96
162.85,372.6,742.21
628.12,759.12,307.23
540.1,701.63,697.06
869.86,778.9,473.8
672.78,43.57,374.39
143.31,773.86,767.71
858.42,327.24,85.24
320.25,165.82,926.35
607.58,689.58,41.17
288.65,360.98,98.97
193.6,57.27,869.04
999.92,939.4,456.75
847.03,792.35,695.94
219.71,609.2,730.66
439.23,136.19,92.78
570.74,683.65,291.98
399.0,559.78,326.33
634.33,674.64,487.92
678.43,897.1,813.25
211.94,956.93,120.82
4.78,547.76,972.56
196.95,190.8,138.79
43.11,942.07,719.08
227.16,98.34,884.52
969.62,377.6,546.67
75.84,894.57,167.55
230.98,566.6,985.27
335.32,366.6,618.55
56.26,663.24,582.37
510.96,739.33,816.73
802.48,156.02,190.53
487.06,988.47,178.35
993.95,452.77,800.0
601.14,639.78,800.2
508.71,547.38,303.84
241.53,242.93,506.54
398.11,114.31,538.14
995.28,832.3,511.61
867.84,59.57,802.37
994.19,846.93,118.16
164.69,495.25,399.36
663.2,106.97,888.59
938.72,411.2,558.17
389.77,701.23,559.73
428.47,590.5,346.74
156.19,323.5,42.02
291.99,832.08,368.44
796.03,227.63,61.97
370.54,907.6,616.09
880.65,473.5,37.9
788.12,778.12,360.23
311.08,579.42,123.39
76.94,843.91,314.82
199.47,77.18,689.27
108.52,118.68,558.39
663.25,348.36,193.83
787.27,134.9,759.86
394.55,572.22,914.36
139.33,864.99,364.3
240.48,600.79,302.62
186.27,976.5,610.1
581.47,255.18,558.25
595.63,256.67,520.83
73.21,463.19,338.62
688.3,555.84,958.23
909.84,790.17,125.03
909.63,566.23,57.48
151.48,820.26,106.1
340.68,771.35,409.68
689.48,854.83,884.6
50.97,355.07,540.36
380.1,371.45,438.92
601.71,272.66,600.8
292.78,978.15,84.3
114.5,881.97,626.33
606.68,159.3,123.24
588.6,829.76,745.39
723.96,944.99,652.77
446.06,454.7,300.23
221.26,977.52,507.56
292.24,358.16,955.64
414.48,858.65,906.14
335.25,733.48,583.74
786.87,361.12,806.91
613.43,525.11,437.02
369.01,23.05,826.81
788.49,242.01,645.15
626.42,351.91,83.45
402.8,864.46,277.58
897.14,780.63,236.72
890.66,342.06,441.45
304.41,550.61,872.25
934.3,794.18,299.11
990.35,626.41,567.63
911.16,276.34,455.41
699.11,903.52,998.8
967.18,804.98,622.59
561.83,446.98,812.45
7.44,627.96,291.87
201.59,112.02,419.85
401.76,199.79,255.07
872.98,797.67,161.47
91.56,504.96,822.93
325.94,109.8,110.6
94.41,830.55,362.06
370.02,874.62,775.65
941.61,826.31,364.89
409.28,813.62,158.38
602.21,441.59,602.27
562.78,682.63,18.45
949.82,95.9,686.44
385.24,625.57,7.83
893.99,583.95,887.61
213.83,28.44,938.09
268.0,470.28,180.84
192.68,671.02,721.57
995.78,329.38,333.67
150.48,583.72,262.25
391.01,165.52,599.42
541.7,160.07,650.97
400.35,756.48,460.1
288.24,111.85,188.45
196.67,156.89,868.87
749.7,171.89,930.7
722.27,635.67,300.82
765.0,123.64,973.63
479.8,481.92,735.58
912.12,335.91,411.22
721.43,874.99,671.68
39.83,530.8,816.66
222.51,72.44,768.84
46.57,124.09,963.92
729.69,486.22,837.99
443.95,608.99,573.29
94.94,811.78,103.54
873.69,27.02,897.83
545.71,83.4,541.47
906.28,106.77,191.56
439.11,370.01,74.05
989.46,857.33,863.75
90.52,386.23,374.27
963.93,315.97,602.78
802.9,70.07,39.44
724.23,770.65,269.11
30.65,593.86,258.46
92.73,83.63,405.78
577.22,889.75,237.08
823.47,103.13,143.95
907.33,478.36,395.57
356.47,330.43,457.84
531.35,640.54,482.94
386.26,408.83,362.33
663.81,897.96,781.61
453.27,141.27,472.99
172.49,430.18,221.12
10.38,91.12,210.87
782.59,363.26,269.58
131.76,489.03,976.92
857.81,944.38,871.97
500.35,734.34,930.77
592.72,508.01,304.24
882.77,30.08,151.71
67.48,985.86,546.39
734.76,255.85,721.94
415.43,961.93,517.64
684.61,13.8,952.72
212.55,776.08,801.37
678.83,301.74,463.87
515.82,756.9,931.28
284.51,282.7,702.34
942.89,60.93,544.19
284.52,477.89,816.65
995.52,219.55,699.53
89.16,429.16,912.71
179.6,395.08,375.1
966.94,512.45,645.15
265.35,635.77,284.22
404.87,45.91,741.75
141.07,487.49,610.06
242.38,667.97,425.28
817.66,825.02,296.47
40.54,789.07,850.33
84.94,295.85,181.17
715.25,70.6,840.34
44.16,463.53,659.11
31.09,841.31,485.12
233.66,995.03,596.58
433.18,578.83,563.17
735.02,896.36,331.74
30.56,19.84,949.72
845.11,411.3,972.13
925.32,176.0,898.23
247.14,933.26,624.45
150.46,226.22,266.7
525.28,45.21,608.66
94.21,362.81,165.7
700.1,915.28,713.86
927.74,499.62,848.43
876.32,636.17,370.72
544.11,100.61,493.53
496.43,735.56,230.94
841.99,207.95,503.81
425.14,326.19,527.46
873.09,32.28,242.75
1.78,448.98,999.55
449.41,501.1,908.44
694.0,189.15,592.81
809.39,651.54,883.83
387.24,984.96,457.03
72.25,116.08,801.33
453.97,414.96,813.96
755.55,655.39,425.37
686.75,769.27,797.34
552.51,792.81,350.97
939.59,149.31,948.62
457.77,340.73,469.19
783.67,52.68,424.21
781.0,91.13,919.81
39.04,432.93,217.95
15.6,232.52,610.02
687.1,922.87,686.36
164.05,458.98,386.63
114.97,307.01,631.54
390.32,765.89,55.54
709.71,278.87,789.85
41.92,831.25,210.47
711.54,425.39,468.87
733.73,102.29,138.6
103.4,690.26,468.52
65.23,545.59,623.06
660.14,101.57,205.5
564.92,862.6,382.23
227.27,432.1,623.13
716.07,507.73,705.4
600.49,296.1,13.49
48.3,409.83,969.81
420.44,330.99,731.04
918.37,420.49,578.71
645.56,736.53,127.83
403.41,312.16,240.37
883.72,231.26,765.4
948.22,396.56,856.41
966.41,584.45,132.95
509.7,586.52,212.35
831.18,260.54,946.28
409.05,333.17,928.15
33.2,957.44,630.15
649.01,906.21,377.87
660.79,414.01,29.93
619.54,118.15,651.67
934.67,169.35,294.13
602.8,408.09,170.64
611.27,685.27,905.61
640.62,327.61,656.78
631.17,562.99,856.65
196.87,932.41,133.21
994.4,652.67,15.83
784.09,115.75,713.73
73.77,990.82,71.76
450.57,521.62,153.64
708.73,119.58,264.19
451.77,604.63,249.37
294.76,999.48,428.02
604.83,344.86,449.09
856.35,426.54,160.64
216.12,758.14,36.68
475.19,32.22,477.45
973.22,985.93,109.27
743.05,71.42,571.82
884.75,446.91,4.19
819.93,639.67,993.42
215.38,315.34,471.93
4.34,121.09,677.07
753.67,794.02,752.11
813.27,62.84,48.16
911.19,602.01,753.13
176.45,163.71,682.25
867.39,211.08,546.18
954.2,610.65,721.93
774.28,754.57,936.73
469.46,115.47,414.38
854.5,886.68,809.84
900.81,571.78,11.85
257.15,119.08,430.18
264.5,847.95,954.17
685.13,299.13,458.14
961.29,670.5,580.49
336.39,776.79,798.86
926.04,861.03,712.87
545.87,713.78,707.07
768.22,129.26,483.47
905.08,628.16,37.36
884.95,790.56,859.25
1.93,585.12,483.36
850.71,785.66,624.36
289.77,90.59,39.51
365.48,273.5,264.42
956.47,505.88,960.08
308.44,188.29,394.63
941.25,904.49,905.06
479.39,215.88,504.18
750.42,744.12,616.75
598.18,248.5,444.22
631.51,884.94,587.33
336.26,183.21,653.19
795.84,161.67,523.58
43.74,879.86,409.55
529.96,824.34,767.6
905.57,368.38,585.91
778.28,775.6,118.06
687.97,18.45,925.68
91.25,666.69,681.24
127.89,835.28,266.72
810.75,371.95,991.33
131.2,527.82,518.33
845.93,839.48,952.92
581.98,66.85,950.59
764.41,67.43,18.06
802.96,747.1,163.54
514.96,791.66,452.46
502.42,97.91,965.22
39.49,851.78,280.8
439.66,526.05,715.59
280.44,460.09,18.24
722.96,488.72,923.37
410.54,831.91,52.21
104.65,701.62,326.18
986.48,993.05,878.75
303.27,614.66,639.48
240.29,80.17,984.65
487.68,368.34,980.05
554.22,703.34,679.4
339.46,561.95,693.9
372.13,895.06,294.61
682.59,900.1,64.48
411.87,897.49,651.69
563.65,675.48,225.94
16.93,701.34,197.69
148.6,214.98,906.51
421.92,212.62,494.15
937.88,997.05,540.3
99.2,509.19,573.16
747.36,876.02,866.33
104.72,490.76,649.15
521.72,724.6,366.59
58.93,147.16,236.55
16.29,238.71,35.34
857.08,157.5,397.88
617.8,965.97,286.97
290.25,565.93,407.39
609.44,530.94,422.19
951.37,204.76,858.08
218.72,675.83,212.67
68.08,654.74,836.55
567.2,689.38,108.96
515.21,525.94,716.91
540.83,33.88,168.55
487.49,992.3,862.86
303.71,18.47,994.02
214.76,436.3,516.35
816.32,860.27,783.63
540.55,829.44,37.86
63.5,414.98,364.28
133.23,374.95,157.2
31.34,819.28,227.68
66.14,635.16,320.52
824.92,310.06,343.52
928.74,196.06,808.09
21.25,377.67,943.09
645.15,44.45,580.81
429.61,311.86,552.09
716.58,647.83,494.45
533.23,108.11,666.35
123.01,292.98,705.87
208.34,888.69,867.93
103.81,467.32,300.19
991.66,279.8,713.27
274.14,61.88,142.66
880.51,343.63,183.96
319.72,811.16,431.95
366.6,291.97,159.03
595.98,429.84,198.09
344.23,234.12,156.23
913.34,241.78,666.51
841.9,724.24,688.55
84.16,667.72,407.18
951.22,302.98,611.21
131.41,279.81,437.12
990.82,178.97,716.28
577.15,510.07,927.48
814.27,661.5,689.09
875.56,661.7,510.15
70.98,548.18,985.56
883.9,939.06,958.17
502.66,419.68,958.54
709.24,471.38,217.38
196.08,902.63,935.04
75.59,866.42,676.07
